# mean_0, mean_1, mean_2, mean_3, mean_4, mean_5, mean_6, mean_7, max_prob, pred, GT, std_0, std_1, std_2, std_3, std_4, std_5, std_6, std_7
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.667,0.000,0.333,0.000,0.000,0.000,0.667,2.000,2.000,0.000,0.000,0.471,0.000,0.471,0.000,0.000,0.000
0.000,0.000,0.000,0.033,0.201,0.766,0.000,0.000,0.766,5.000,5.000,0.000,0.000,0.000,0.180,0.400,0.422,0.000,0.000
0.000,0.000,0.000,0.000,0.033,0.200,0.567,0.200,0.567,6.000,5.000,0.000,0.000,0.000,0.000,0.180,0.400,0.496,0.400
0.000,0.000,0.000,0.033,0.500,0.200,0.033,0.233,0.500,4.000,5.000,0.000,0.000,0.000,0.180,0.500,0.400,0.180,0.423
0.000,0.267,0.667,0.000,0.000,0.067,0.000,0.000,0.667,2.000,3.000,0.000,0.442,0.471,0.000,0.000,0.249,0.000,0.000
0.000,0.333,0.667,0.000,0.000,0.000,0.000,0.000,0.667,2.000,2.000,0.000,0.471,0.471,0.000,0.000,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.033,0.433,0.367,0.167,0.000,0.000,0.433,3.000,3.000,0.000,0.000,0.180,0.496,0.482,0.373,0.000,0.000
0.000,0.000,0.000,0.000,0.100,0.133,0.467,0.300,0.467,6.000,5.000,0.000,0.000,0.000,0.000,0.300,0.340,0.499,0.458
0.000,0.000,0.600,0.200,0.200,0.000,0.000,0.000,0.600,2.000,3.000,0.000,0.000,0.490,0.400,0.400,0.000,0.000,0.000
0.000,0.467,0.267,0.267,0.000,0.000,0.000,0.000,0.467,1.000,2.000,0.000,0.499,0.442,0.442,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.667,0.067,0.267,0.000,0.667,4.000,5.000,0.000,0.000,0.000,0.000,0.471,0.249,0.442,0.000
0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.000,0.600,2.000,3.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000,0.000
0.000,0.264,0.736,0.000,0.000,0.000,0.000,0.000,0.736,2.000,2.000,0.000,0.439,0.439,0.000,0.000,0.000,0.000,0.000
0.000,0.033,0.067,0.033,0.433,0.100,0.300,0.033,0.433,4.000,5.000,0.000,0.180,0.249,0.180,0.496,0.300,0.458,0.180
0.000,0.000,0.000,0.633,0.367,0.000,0.000,0.000,0.633,3.000,2.000,0.000,0.000,0.000,0.482,0.482,0.000,0.000,0.000
0.100,0.233,0.000,0.600,0.067,0.000,0.000,0.000,0.600,3.000,2.000,0.300,0.423,0.000,0.490,0.249,0.000,0.000,0.000
0.000,0.033,0.967,0.000,0.000,0.000,0.000,0.000,0.967,2.000,2.000,0.000,0.180,0.180,0.000,0.000,0.000,0.000,0.000
0.000,0.300,0.700,0.000,0.000,0.000,0.000,0.000,0.700,2.000,2.000,0.000,0.458,0.458,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.033,0.033,0.200,0.133,0.600,0.000,0.600,6.000,5.000,0.000,0.000,0.180,0.180,0.400,0.340,0.490,0.000
0.000,0.000,0.000,0.000,0.133,0.400,0.367,0.100,0.400,5.000,5.000,0.000,0.000,0.000,0.000,0.340,0.490,0.482,0.300
0.000,0.000,0.033,0.301,0.632,0.033,0.000,0.000,0.632,4.000,3.000,0.000,0.000,0.180,0.457,0.481,0.180,0.000,0.000
0.000,0.000,0.033,0.800,0.033,0.133,0.000,0.000,0.800,3.000,3.000,0.000,0.000,0.180,0.400,0.180,0.340,0.000,0.000
0.000,0.000,0.000,0.433,0.533,0.033,0.000,0.000,0.533,4.000,4.000,0.000,0.000,0.000,0.496,0.499,0.180,0.000,0.000
0.000,0.000,0.000,0.133,0.867,0.000,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.867,0.000,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.067,0.933,0.000,0.000,0.000,0.933,4.000,4.000,0.000,0.000,0.000,0.249,0.249,0.000,0.000,0.000
0.000,0.000,0.000,0.233,0.767,0.000,0.000,0.000,0.767,4.000,4.000,0.000,0.000,0.000,0.423,0.423,0.000,0.000,0.000
0.000,0.000,0.000,0.034,0.966,0.000,0.000,0.000,0.966,4.000,4.000,0.000,0.000,0.000,0.179,0.179,0.000,0.000,0.000
0.000,0.000,0.000,0.300,0.700,0.000,0.000,0.000,0.700,4.000,4.000,0.000,0.000,0.000,0.458,0.458,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.867,0.000,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.033,0.000,0.267,0.700,0.000,0.000,0.000,0.700,4.000,4.000,0.000,0.180,0.000,0.442,0.458,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.000,0.033,0.967,0.000,0.000,0.000,0.967,4.000,4.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.167,0.100,0.733,0.000,0.000,0.000,0.733,4.000,4.000,0.000,0.000,0.373,0.300,0.442,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.867,0.000,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.167,0.833,0.000,0.000,0.000,0.833,4.000,4.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.867,0.000,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.000,0.233,0.767,0.000,0.000,0.000,0.767,4.000,4.000,0.000,0.000,0.000,0.423,0.423,0.000,0.000,0.000
0.000,0.000,0.000,0.300,0.700,0.000,0.000,0.000,0.700,4.000,4.000,0.000,0.000,0.000,0.458,0.458,0.000,0.000,0.000
0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.600,3.000,4.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.000,0.367,0.633,0.000,0.000,0.000,0.633,4.000,4.000,0.000,0.000,0.000,0.482,0.482,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.867,0.000,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.967,4.000,4.000,0.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000
0.000,0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.967,4.000,4.000,0.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000
0.000,0.000,0.000,0.167,0.633,0.167,0.033,0.000,0.633,4.000,4.000,0.000,0.000,0.000,0.373,0.482,0.373,0.180,0.000
0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.833,4.000,4.000,0.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000
0.000,0.000,0.000,0.000,0.900,0.033,0.067,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.000,0.300,0.180,0.249,0.000
0.000,0.000,0.000,0.000,0.867,0.133,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000
0.033,0.000,0.033,0.300,0.333,0.300,0.000,0.000,0.333,4.000,4.000,0.180,0.000,0.180,0.458,0.471,0.458,0.000,0.000
0.000,0.000,0.000,0.000,0.867,0.133,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000
0.000,0.000,0.000,0.000,0.933,0.033,0.033,0.000,0.933,4.000,4.000,0.000,0.000,0.000,0.000,0.249,0.180,0.180,0.000
0.033,0.000,0.033,0.267,0.233,0.433,0.000,0.000,0.433,5.000,4.000,0.180,0.000,0.180,0.442,0.423,0.496,0.000,0.000
0.000,0.000,0.000,0.000,0.867,0.133,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000
0.000,0.033,0.700,0.000,0.267,0.000,0.000,0.000,0.700,2.000,2.000,0.000,0.180,0.458,0.000,0.442,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.933,0.033,0.033,0.000,0.933,4.000,4.000,0.000,0.000,0.000,0.000,0.249,0.180,0.180,0.000
0.000,0.000,0.033,0.267,0.500,0.200,0.000,0.000,0.500,4.000,4.000,0.000,0.000,0.180,0.442,0.500,0.400,0.000,0.000
0.000,0.000,0.000,0.000,0.900,0.100,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000
0.000,0.000,0.767,0.033,0.200,0.000,0.000,0.000,0.767,2.000,2.000,0.000,0.000,0.423,0.180,0.400,0.000,0.000,0.000
0.000,0.000,0.000,0.333,0.267,0.400,0.000,0.000,0.400,5.000,4.000,0.000,0.000,0.000,0.471,0.442,0.490,0.000,0.000
0.000,0.933,0.067,0.000,0.000,0.000,0.000,0.000,0.933,1.000,2.000,0.000,0.249,0.249,0.000,0.000,0.000,0.000,0.000
0.000,0.700,0.300,0.000,0.000,0.000,0.000,0.000,0.700,1.000,2.000,0.000,0.458,0.458,0.000,0.000,0.000,0.000,0.000
0.000,0.866,0.134,0.000,0.000,0.000,0.000,0.000,0.866,1.000,2.000,0.000,0.340,0.340,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.967,4.000,4.000,0.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000
0.000,0.000,0.000,0.000,0.167,0.700,0.033,0.100,0.700,5.000,4.000,0.000,0.000,0.000,0.000,0.373,0.458,0.180,0.300
0.000,0.633,0.367,0.000,0.000,0.000,0.000,0.000,0.633,1.000,2.000,0.000,0.482,0.482,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.067,0.633,0.233,0.067,0.000,0.000,0.633,3.000,4.000,0.000,0.000,0.249,0.482,0.423,0.249,0.000,0.000
0.000,0.067,0.933,0.000,0.000,0.000,0.000,0.000,0.933,2.000,2.000,0.000,0.249,0.249,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.567,0.067,0.367,0.000,0.567,4.000,4.000,0.000,0.000,0.000,0.000,0.496,0.249,0.482,0.000
0.000,0.000,0.433,0.100,0.300,0.033,0.133,0.000,0.433,2.000,4.000,0.000,0.000,0.496,0.300,0.458,0.180,0.340,0.000
0.000,0.000,0.000,0.000,0.700,0.067,0.233,0.000,0.700,4.000,4.000,0.000,0.000,0.000,0.000,0.458,0.249,0.423,0.000
0.000,0.000,0.167,0.733,0.067,0.033,0.000,0.000,0.733,3.000,4.000,0.000,0.000,0.373,0.442,0.249,0.180,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.067,0.767,0.167,0.767,6.000,6.000,0.000,0.000,0.000,0.000,0.000,0.249,0.423,0.373
0.000,0.000,0.000,0.267,0.533,0.200,0.000,0.000,0.533,4.000,3.000,0.000,0.000,0.000,0.442,0.499,0.400,0.000,0.000
0.000,0.000,0.000,0.000,0.498,0.133,0.368,0.000,0.498,4.000,6.000,0.000,0.000,0.000,0.000,0.498,0.340,0.481,0.000
0.033,0.000,0.000,0.067,0.667,0.033,0.200,0.000,0.667,4.000,5.000,0.180,0.000,0.000,0.249,0.471,0.180,0.400,0.000
0.079,0.400,0.033,0.100,0.133,0.221,0.033,0.000,0.400,1.000,6.000,0.255,0.490,0.180,0.300,0.340,0.405,0.180,0.000
0.000,0.000,0.000,0.600,0.067,0.100,0.200,0.033,0.600,3.000,4.000,0.000,0.000,0.000,0.490,0.249,0.300,0.400,0.180
0.000,0.000,0.000,0.000,0.598,0.269,0.133,0.000,0.598,4.000,6.000,0.000,0.000,0.000,0.000,0.488,0.441,0.340,0.000
0.000,0.000,0.000,0.033,0.833,0.133,0.000,0.000,0.833,4.000,3.000,0.000,0.000,0.000,0.180,0.373,0.340,0.000,0.000
0.033,0.000,0.000,0.000,0.133,0.000,0.167,0.667,0.667,7.000,7.000,0.180,0.000,0.000,0.000,0.340,0.000,0.373,0.471
0.000,0.000,0.000,0.000,0.100,0.900,0.000,0.000,0.900,5.000,6.000,0.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000
0.000,0.100,0.033,0.033,0.200,0.167,0.000,0.467,0.467,7.000,6.000,0.000,0.300,0.180,0.180,0.400,0.373,0.000,0.499
0.000,0.000,0.000,0.267,0.233,0.133,0.267,0.100,0.267,3.000,4.000,0.000,0.000,0.000,0.442,0.423,0.340,0.442,0.300
0.000,0.000,0.000,0.000,0.267,0.600,0.133,0.000,0.600,5.000,6.000,0.000,0.000,0.000,0.000,0.442,0.490,0.340,0.000
0.000,0.633,0.333,0.000,0.033,0.000,0.000,0.000,0.633,1.000,1.000,0.000,0.482,0.471,0.000,0.180,0.000,0.000,0.000
0.033,0.000,0.000,0.000,0.000,0.067,0.033,0.867,0.867,7.000,6.000,0.180,0.000,0.000,0.000,0.000,0.249,0.180,0.340
0.000,0.000,0.000,0.000,0.633,0.367,0.000,0.000,0.633,4.000,5.000,0.000,0.000,0.000,0.000,0.482,0.482,0.000,0.000
0.000,0.000,0.000,0.100,0.267,0.033,0.433,0.167,0.433,6.000,5.000,0.000,0.000,0.000,0.300,0.442,0.180,0.496,0.373
0.033,0.067,0.067,0.233,0.233,0.100,0.167,0.100,0.233,3.000,5.000,0.180,0.249,0.249,0.423,0.423,0.300,0.373,0.300
0.000,0.000,0.033,0.000,0.033,0.100,0.433,0.400,0.433,6.000,6.000,0.000,0.000,0.180,0.000,0.180,0.300,0.496,0.490
0.000,0.000,0.000,0.067,0.200,0.700,0.000,0.033,0.700,5.000,6.000,0.000,0.000,0.000,0.249,0.400,0.458,0.000,0.180
0.000,0.000,0.000,0.133,0.245,0.322,0.233,0.067,0.322,5.000,5.000,0.000,0.000,0.000,0.340,0.421,0.459,0.423,0.249
0.000,0.000,0.000,0.000,0.133,0.366,0.434,0.067,0.434,6.000,6.000,0.000,0.000,0.000,0.000,0.340,0.482,0.495,0.249
0.000,0.000,0.000,0.000,0.033,0.133,0.667,0.167,0.667,6.000,6.000,0.000,0.000,0.000,0.000,0.180,0.340,0.471,0.373
0.000,0.000,0.000,0.000,0.867,0.133,0.000,0.000,0.867,4.000,3.000,0.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000
0.000,0.000,0.000,0.033,0.800,0.167,0.000,0.000,0.800,4.000,3.000,0.000,0.000,0.000,0.180,0.400,0.373,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.267,0.733,0.733,7.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.442,0.442
0.000,0.000,0.000,0.133,0.364,0.370,0.133,0.000,0.370,5.000,3.000,0.000,0.000,0.000,0.340,0.478,0.480,0.340,0.000
0.000,0.000,0.267,0.000,0.533,0.133,0.067,0.000,0.533,4.000,4.000,0.000,0.000,0.442,0.000,0.499,0.340,0.249,0.000
0.000,0.000,0.033,0.003,0.738,0.226,0.000,0.000,0.738,4.000,4.000,0.000,0.000,0.180,0.018,0.430,0.411,0.000,0.000
0.000,0.033,0.065,0.268,0.500,0.133,0.000,0.000,0.500,4.000,4.000,0.000,0.180,0.244,0.441,0.500,0.340,0.000,0.000
0.000,0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.967,4.000,4.000,0.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000
0.000,0.000,0.300,0.000,0.567,0.133,0.000,0.000,0.567,4.000,4.000,0.000,0.000,0.458,0.000,0.496,0.340,0.000,0.000
0.000,0.033,0.000,0.167,0.733,0.067,0.000,0.000,0.733,4.000,4.000,0.000,0.180,0.000,0.373,0.442,0.249,0.000,0.000
0.000,0.000,0.067,0.033,0.900,0.000,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.249,0.180,0.300,0.000,0.000,0.000
0.000,0.033,0.000,0.033,0.867,0.067,0.000,0.000,0.867,4.000,4.000,0.000,0.180,0.000,0.180,0.340,0.249,0.000,0.000
0.000,0.967,0.033,0.000,0.000,0.000,0.000,0.000,0.967,1.000,1.000,0.000,0.180,0.180,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.828,0.000,0.033,0.139,0.000,0.000,0.828,2.000,4.000,0.000,0.000,0.371,0.000,0.180,0.339,0.000,0.000
0.000,0.000,0.033,0.000,0.900,0.067,0.000,0.000,0.900,4.000,4.000,0.000,0.000,0.180,0.000,0.300,0.249,0.000,0.000
0.000,0.000,0.000,0.133,0.733,0.100,0.033,0.000,0.733,4.000,4.000,0.000,0.000,0.000,0.340,0.442,0.300,0.180,0.000
0.000,0.000,0.967,0.000,0.000,0.033,0.000,0.000,0.967,2.000,4.000,0.000,0.000,0.180,0.000,0.000,0.180,0.000,0.000
0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.600,0.367,0.033,0.000,0.600,4.000,4.000,0.000,0.000,0.000,0.000,0.490,0.482,0.180,0.000
0.000,0.967,0.033,0.000,0.000,0.000,0.000,0.000,0.967,1.000,1.000,0.000,0.180,0.180,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.833,4.000,4.000,0.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000
0.033,0.400,0.233,0.000,0.233,0.100,0.000,0.000,0.400,1.000,4.000,0.180,0.490,0.423,0.000,0.423,0.300,0.000,0.000
0.000,0.067,0.428,0.000,0.506,0.000,0.000,0.000,0.506,4.000,4.000,0.000,0.249,0.490,0.000,0.495,0.000,0.000,0.000
0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.600,4.000,4.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000
0.000,0.000,0.000,0.400,0.400,0.200,0.000,0.000,0.400,4.000,4.000,0.000,0.000,0.000,0.490,0.490,0.400,0.000,0.000
0.000,0.000,0.000,0.467,0.533,0.000,0.000,0.000,0.533,4.000,4.000,0.000,0.000,0.000,0.499,0.499,0.000,0.000,0.000
0.000,0.967,0.033,0.000,0.000,0.000,0.000,0.000,0.967,1.000,1.000,0.000,0.180,0.180,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.167,0.367,0.467,0.467,7.000,5.000,0.000,0.000,0.000,0.000,0.000,0.373,0.482,0.499
0.000,0.000,0.000,0.000,0.033,0.200,0.700,0.067,0.700,6.000,5.000,0.000,0.000,0.000,0.000,0.180,0.400,0.458,0.249
0.000,0.000,0.000,0.500,0.267,0.067,0.100,0.067,0.500,3.000,5.000,0.000,0.000,0.000,0.500,0.442,0.249,0.300,0.249
0.000,0.000,0.000,0.000,0.000,0.100,0.667,0.233,0.667,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.300,0.471,0.423
0.200,0.000,0.000,0.000,0.000,0.233,0.200,0.367,0.367,7.000,5.000,0.400,0.000,0.000,0.000,0.000,0.423,0.400,0.482
0.267,0.000,0.000,0.000,0.000,0.200,0.400,0.133,0.400,6.000,5.000,0.442,0.000,0.000,0.000,0.000,0.400,0.490,0.340
0.000,0.000,0.000,0.000,0.000,0.100,0.667,0.233,0.667,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.300,0.471,0.423
0.000,0.000,0.000,0.633,0.133,0.100,0.067,0.067,0.633,3.000,5.000,0.000,0.000,0.000,0.482,0.340,0.300,0.249,0.249
0.000,0.000,0.000,0.000,0.000,0.133,0.633,0.233,0.633,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.340,0.482,0.423
0.100,0.000,0.000,0.000,0.000,0.234,0.467,0.200,0.467,6.000,5.000,0.300,0.000,0.000,0.000,0.000,0.423,0.499,0.399
0.000,0.000,0.000,0.000,0.000,0.033,0.833,0.133,0.833,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.180,0.373,0.340
0.000,0.000,0.000,0.000,0.000,0.133,0.700,0.167,0.700,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.340,0.458,0.373
0.000,0.000,0.000,0.000,0.000,0.200,0.767,0.033,0.767,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.400,0.423,0.180
0.000,0.000,0.000,0.000,0.000,0.200,0.767,0.033,0.767,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.400,0.423,0.180
0.000,0.000,0.000,0.000,0.000,0.100,0.667,0.233,0.667,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.300,0.471,0.423
0.200,0.000,0.000,0.000,0.000,0.233,0.200,0.367,0.367,7.000,5.000,0.400,0.000,0.000,0.000,0.000,0.423,0.400,0.482
0.000,0.000,0.000,0.067,0.267,0.167,0.367,0.133,0.367,6.000,5.000,0.000,0.000,0.000,0.249,0.442,0.373,0.482,0.340
0.000,0.000,0.000,0.167,0.167,0.100,0.200,0.367,0.367,7.000,5.000,0.000,0.000,0.000,0.373,0.373,0.300,0.400,0.482
0.000,0.000,0.000,0.000,0.000,0.100,0.700,0.200,0.700,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.300,0.458,0.400
0.000,0.000,0.000,0.000,0.000,0.167,0.367,0.467,0.467,7.000,5.000,0.000,0.000,0.000,0.000,0.000,0.373,0.482,0.499
0.000,0.000,0.000,0.067,0.233,0.100,0.467,0.133,0.467,6.000,5.000,0.000,0.000,0.000,0.249,0.423,0.300,0.499,0.340
0.000,0.033,0.000,0.000,0.967,0.000,0.000,0.000,0.967,4.000,4.000,0.000,0.180,0.000,0.000,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.033,0.100,0.767,0.100,0.767,6.000,7.000,0.000,0.000,0.000,0.000,0.180,0.300,0.423,0.300
0.000,0.000,0.000,0.367,0.633,0.000,0.000,0.000,0.633,4.000,4.000,0.000,0.000,0.000,0.482,0.482,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.667,0.200,0.133,0.000,0.667,4.000,7.000,0.000,0.000,0.000,0.000,0.471,0.400,0.340,0.000
0.000,0.000,0.000,0.067,0.133,0.100,0.533,0.167,0.533,6.000,7.000,0.000,0.000,0.000,0.249,0.340,0.300,0.499,0.373
0.000,0.000,0.000,0.000,0.858,0.142,0.000,0.000,0.858,4.000,4.000,0.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000
0.000,0.000,0.033,0.133,0.767,0.067,0.000,0.000,0.767,4.000,4.000,0.000,0.000,0.180,0.340,0.423,0.249,0.000,0.000
0.000,0.000,0.000,0.033,0.233,0.100,0.533,0.100,0.533,6.000,7.000,0.000,0.000,0.000,0.180,0.423,0.300,0.499,0.300
0.000,0.000,0.033,0.766,0.200,0.000,0.000,0.000,0.766,3.000,4.000,0.000,0.000,0.180,0.423,0.400,0.000,0.000,0.000
0.000,0.000,0.000,0.767,0.233,0.000,0.000,0.000,0.767,3.000,4.000,0.000,0.000,0.000,0.423,0.423,0.000,0.000,0.000
0.000,0.067,0.033,0.000,0.300,0.500,0.100,0.000,0.500,5.000,4.000,0.000,0.249,0.180,0.000,0.458,0.500,0.300,0.000
0.000,0.000,0.000,0.000,0.167,0.533,0.300,0.000,0.533,5.000,4.000,0.000,0.000,0.000,0.000,0.373,0.499,0.458,0.000
0.000,0.000,0.033,0.400,0.567,0.000,0.000,0.000,0.567,4.000,4.000,0.000,0.000,0.180,0.490,0.496,0.000,0.000,0.000
0.000,0.000,0.000,0.267,0.733,0.000,0.000,0.000,0.733,4.000,4.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.767,0.233,0.000,0.000,0.767,4.000,4.000,0.000,0.000,0.000,0.000,0.423,0.423,0.000,0.000
0.000,0.000,0.000,0.033,0.133,0.433,0.333,0.067,0.433,5.000,7.000,0.000,0.000,0.000,0.180,0.340,0.496,0.471,0.249
0.000,0.000,0.100,0.233,0.667,0.000,0.000,0.000,0.667,4.000,4.000,0.000,0.000,0.300,0.423,0.471,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.833,4.000,4.000,0.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000
0.000,0.000,0.000,0.167,0.733,0.033,0.067,0.000,0.733,4.000,4.000,0.000,0.000,0.000,0.373,0.442,0.180,0.249,0.000
0.000,0.000,0.033,0.133,0.800,0.033,0.000,0.000,0.800,4.000,4.000,0.000,0.000,0.180,0.340,0.400,0.180,0.000,0.000
0.000,0.033,0.033,0.000,0.900,0.033,0.000,0.000,0.900,4.000,4.000,0.000,0.180,0.180,0.000,0.300,0.180,0.000,0.000
0.000,0.000,0.000,0.033,0.800,0.133,0.033,0.000,0.800,4.000,4.000,0.000,0.000,0.000,0.180,0.400,0.340,0.180,0.000
0.000,0.000,0.000,0.100,0.867,0.033,0.000,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.300,0.340,0.180,0.000,0.000
0.000,0.000,0.665,0.000,0.335,0.000,0.000,0.000,0.665,2.000,4.000,0.000,0.000,0.471,0.000,0.471,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.967,4.000,4.000,0.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000
0.000,0.000,0.000,0.000,0.867,0.100,0.033,0.000,0.867,4.000,4.000,0.000,0.000,0.000,0.000,0.340,0.300,0.180,0.000
0.000,0.000,0.000,0.000,0.667,0.233,0.100,0.000,0.667,4.000,4.000,0.000,0.000,0.000,0.000,0.471,0.423,0.300,0.000
0.000,0.000,0.000,0.267,0.533,0.200,0.000,0.000,0.533,4.000,4.000,0.000,0.000,0.000,0.442,0.499,0.400,0.000,0.000
0.000,0.000,0.033,0.000,0.933,0.033,0.000,0.000,0.933,4.000,4.000,0.000,0.000,0.180,0.000,0.249,0.180,0.000,0.000
0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.500,0.400,0.100,0.000,0.000,0.500,3.000,4.000,0.000,0.000,0.000,0.500,0.490,0.300,0.000,0.000
0.000,0.033,0.000,0.167,0.567,0.233,0.000,0.000,0.567,4.000,4.000,0.000,0.180,0.000,0.373,0.495,0.423,0.000,0.000
0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.833,4.000,4.000,0.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000
